,UNITDESC,WKD_RATE1,WKD_START1,WKD_END1,WKD_RATE2,WKD_START2,WKD_END2,WKD_RATE3,WKD_START3,WKD_END3,SAT_RATE1,SAT_START1,SAT_END1,SAT_RATE2,SAT_START2,SAT_END2,SAT_RATE3,SAT_START3,SAT_END3,PARKING_TIME_LIMIT
642,14TH AVE NW BETWEEN NW 83RD ST AND NW 85TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
643,14TH AVE NW BETWEEN NW 85TH ST AND NW 90TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
644,14TH AVE NW BETWEEN NW 90TH ST AND HOLMAN RD NW,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
645,14TH AVE NW BETWEEN NW 92ND ST AND NW 95TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
646,14TH AVE NW BETWEEN NW 95TH ST AND NW 100TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
647,14TH AVE NW BETWEEN NW BALLARD WAY AND NW LEARY WAY,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
648,14TH AVE NW BETWEEN NW LEARY WAY AND NW 49TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
649,14TH AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
650,14TH AVE NW BETWEEN SHILSHOLE AVE NW AND NW 45TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
651,14TH AVE S BETWEEN BEACON AVE S AND S BAYVIEW ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
652,14TH AVE S BETWEEN DALLAS AVE S AND S CLOVERDALE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
653,14TH AVE S BETWEEN E YESLER WAY AND S WASHINGTON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
654,14TH AVE S BETWEEN EAST MARGINAL WAY S AND DEAD END 2,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
655,14TH AVE S BETWEEN GOLF DR S AND S JUDKINS ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
656,14TH AVE S BETWEEN S ANGELINE N ST AND S ANGELINE S ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
657,14TH AVE S BETWEEN S ANGELINE S ST AND S FERDINAND N ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
658,14TH AVE S BETWEEN S ATLANTIC ST AND S MASSACHUSETTS ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
659,14TH AVE S BETWEEN S BAYVIEW ST AND S LANDER ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
660,14TH AVE S BETWEEN S BENNETT ST AND DEAD END 1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
661,14TH AVE S BETWEEN S CLOVERDALE ST AND S DONOVAN ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
662,14TH AVE S BETWEEN S COLLEGE ST AND BEACON AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
663,14TH AVE S BETWEEN S COLUMBIAN WAY AND S SPOKANE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
664,14TH AVE S BETWEEN S CONCORD ST AND S HENDERSON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
665,14TH AVE S BETWEEN S COURT ST AND S DAKOTA ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
666,14TH AVE S BETWEEN S DAKOTA ST AND S NEVADA ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
667,14TH AVE S BETWEEN S DONOVAN ST AND S TRENTON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
668,14TH AVE S BETWEEN S FERDINAND N ST AND S FERDINAND S ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
669,14TH AVE S BETWEEN S FOREST ST AND S STEVENS ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
670,14TH AVE S BETWEEN S GRAND ST AND S HOLGATE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
671,14TH AVE S BETWEEN S HANFORD ST AND S HORTON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
672,14TH AVE S BETWEEN S HENDERSON ST AND S DIRECTOR ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
673,14TH AVE S BETWEEN S HILL ST AND S WALKER ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
674,14TH AVE S BETWEEN S HINDS ST AND S COLUMBIAN WAY,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
675,14TH AVE S BETWEEN S HOLGATE ST AND S PLUM ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
676,14TH AVE S BETWEEN S HORTON ST AND S HINDS ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
677,14TH AVE S BETWEEN S JUDKINS ST AND S ATLANTIC ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
678,14TH AVE S BETWEEN S LANDER ST AND S MCCLELLAN ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
679,14TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
680,14TH AVE S BETWEEN S MASSACHUSETTS ST AND S STATE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
681,14TH AVE S BETWEEN S MCCLELLAN ST AND S FOREST ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
682,14TH AVE S BETWEEN S NEVADA ST AND S OREGON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
683,14TH AVE S BETWEEN S OREGON ST AND S SNOQUALMIE W ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
684,14TH AVE S BETWEEN S PLUM ST AND S HILL ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
685,14TH AVE S BETWEEN S SNOQUALMIE E ST AND S ANGELINE N ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
686,14TH AVE S BETWEEN S SPOKANE ST AND S COURT ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
687,14TH AVE S BETWEEN S STATE ST AND S GRAND ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
688,14TH AVE S BETWEEN S STEVENS ST AND S WINTHROP ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
689,14TH AVE S BETWEEN S TRENTON ST AND S CONCORD ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
690,14TH AVE S BETWEEN S WALKER ST AND S COLLEGE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
691,14TH AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
692,14TH AVE S BETWEEN S WINTHROP ST AND S HANFORD ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
693,14TH AVE SW BETWEEN SW BARTON ST AND SW CAMBRIDGE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
694,14TH AVE SW BETWEEN SW CAMBRIDGE ST AND SW ROXBURY ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
695,14TH AVE SW BETWEEN SW CLOVERDALE ST AND SW TRENTON W ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
696,14TH AVE SW BETWEEN SW ELMGROVE ST AND SW THISTLE E ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
697,14TH AVE SW BETWEEN SW HENDERSON ST AND SW BARTON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
698,14TH AVE SW BETWEEN SW HOLDEN ST AND SW KENYON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
699,14TH AVE SW BETWEEN SW HOLLY ST AND SW MYRTLE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
700,14TH AVE SW BETWEEN SW KENYON ST AND SW ELMGROVE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
701,14TH AVE SW BETWEEN SW SULLIVAN ST AND SW CLOVERDALE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
702,14TH AVE SW BETWEEN SW THISTLE W ST AND SW SULLIVAN ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
703,14TH AVE SW BETWEEN SW TRENTON E ST AND SW HENDERSON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
704,14TH AVE SW BETWEEN SW WEBSTER ST AND SW HOLDEN ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
705,14TH AVE W BETWEEN DEAD END AND W GALER ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
706,14TH AVE W BETWEEN GILMAN UPPER DR W AND W ARMOUR ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
707,14TH AVE W BETWEEN W ARMOUR ST AND W BARRETT ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
708,14TH AVE W BETWEEN W BARRETT ST AND W DRAVUS ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
709,14TH AVE W BETWEEN W BERTONA ST AND W RUFFNER ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
710,14TH AVE W BETWEEN W BOSTON ST AND GILMAN DR W,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
711,14TH AVE W BETWEEN W DRAVUS ST AND W BERTONA ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
712,14TH AVE W BETWEEN W EMERSON ST AND W NICKERSON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
713,14TH AVE W BETWEEN W GALER ST AND W GARFIELD ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
714,14TH AVE W BETWEEN W HOWE ST AND W NEWTON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
715,14TH AVE W BETWEEN W NEWTON ST AND W BOSTON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
716,14TH AVE W BETWEEN W RUFFNER ST AND W EMERSON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
717,14TH PL NE BETWEEN DEAD END AND NE BROCKMAN PL,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
718,15TH AV W NB OFF RP BETWEEN 15TH AVE W AND W DRAVUS ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
719,15TH AV W NB ON RP BETWEEN W DRAVUS ST AND 15TH AVE W,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
720,15TH AV W OFF RP BETWEEN 15TH AVE W AND 15TH EMERSON RP,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
721,15TH AV W OFF RP BETWEEN 15TH EMERSON RP AND 15TH AV W ON RP,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
722,15TH AV W ON RP BETWEEN EMERSON NICKERSON RP AND W NICKERSON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
723,15TH AV W ON RP BETWEEN NICKERSON TURN RD AND 15TH AVE W,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
724,15TH AV W ON RP BETWEEN W NICKERSON ST AND NICKERSON TURN RD,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
725,15TH AV W SB OFF RP BETWEEN W DRAVUS ST AND W BERTONA ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
726,15TH AV W SB ON RP BETWEEN 15TH AVE W AND W DRAVUS ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
727,15TH AVE BETWEEN E ALDER ST AND E JEFFERSON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
728,15TH AVE BETWEEN E CHERRY ST AND E COLUMBIA ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
729,15TH AVE BETWEEN E COLUMBIA ST AND E MARION ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
730,15TH AVE BETWEEN E FIR ST AND E SPRUCE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
731,15TH AVE BETWEEN E HOWELL ST AND E DENNY WAY,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
732,15TH AVE BETWEEN E JEFFERSON ST AND E CHERRY ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
733,15TH AVE BETWEEN E MADISON ST AND E PINE ST,2.0,8,11,3.0,11,17,3.0,17.0,22.0,2.0,8.0,11.0,3.0,11.0,17.0,3.0,17.0,22.0,120.0
734,15TH AVE BETWEEN E MARION ST AND E SPRING ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
735,15TH AVE BETWEEN E OLIVE ST AND E HOWELL ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
736,15TH AVE BETWEEN E PIKE ST AND E MADISON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
737,15TH AVE BETWEEN E PINE ST AND E OLIVE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
738,15TH AVE BETWEEN E SPRING ST AND E UNION ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
739,15TH AVE BETWEEN E SPRUCE ST AND E ALDER ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
740,15TH AVE BETWEEN E UNION ST AND E PIKE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
741,15TH AVE BETWEEN E YESLER WAY AND E FIR ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
742,15TH AVE E BETWEEN BOYER AVE E AND DEAD END,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
743,15TH AVE E BETWEEN E ALOHA ST AND E WARD ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
744,15TH AVE E BETWEEN E DENNY WAY AND E JOHN SR ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
745,15TH AVE E BETWEEN E GALER ST AND E GARFIELD ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
746,15TH AVE E BETWEEN E GARFIELD ST AND E OLIN S PL,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
747,15TH AVE E BETWEEN E HARRISON N ST AND E REPUBLICAN S ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
748,15TH AVE E BETWEEN E HARRISON S ST AND E HARRISON N ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
749,15TH AVE E BETWEEN E HIGHLAND DR AND E GALER ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
750,15TH AVE E BETWEEN E HOWE ST AND E BOSTON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
751,15TH AVE E BETWEEN E JOHN SR ST AND E JOHN ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
752,15TH AVE E BETWEEN E JOHN ST AND E THOMAS S ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
753,15TH AVE E BETWEEN E LYNN ST AND BOYER AVE E,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
754,15TH AVE E BETWEEN E MERCER N ST AND E ROY ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
755,15TH AVE E BETWEEN E MERCER S ST AND E MERCER N ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
756,15TH AVE E BETWEEN E OLIN N PL AND E HOWE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
757,15TH AVE E BETWEEN E OLIN S PL AND E OLIN N PL,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
758,15TH AVE E BETWEEN E PROSPECT N ST AND E HIGHLAND DR,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
759,15TH AVE E BETWEEN E PROSPECT S ST AND E PROSPECT N ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760,15TH AVE E BETWEEN E REPUBLICAN N ST AND E MERCER S ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
761,15TH AVE E BETWEEN E REPUBLICAN S ST AND E REPUBLICAN N ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
762,15TH AVE E BETWEEN E ROY ST AND E VALLEY ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
763,15TH AVE E BETWEEN E THOMAS N ST AND E HARRISON S ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
764,15TH AVE E BETWEEN E THOMAS S ST AND E THOMAS N ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
765,15TH AVE E BETWEEN E VALLEY ST AND E ALOHA ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
766,15TH AVE E BETWEEN E WARD ST AND E PROSPECT S ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
767,15TH AVE NE BETWEEN COWEN PL NE AND NE 62ND ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
768,15TH AVE NE BETWEEN GOODWIN WAY NE AND NE 115TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
769,15TH AVE NE BETWEEN LAKE CITY WAY NE AND NE 82ND ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
770,15TH AVE NE BETWEEN NE 100TH ST AND NE 102ND ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
771,15TH AVE NE BETWEEN NE 102ND ST AND NE 103RD ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
772,15TH AVE NE BETWEEN NE 103RD ST AND NE 104TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
773,15TH AVE NE BETWEEN NE 104TH ST AND NE 106TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
774,15TH AVE NE BETWEEN NE 106TH ST AND NE 107TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
775,15TH AVE NE BETWEEN NE 107TH ST AND NE NORTHGATE WAY,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
776,15TH AVE NE BETWEEN NE 113TH ST AND GOODWIN WAY NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
777,15TH AVE NE BETWEEN NE 115TH ST AND NE 117TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
